Greedy,RL
10.805890083312988,10.67099666595459
12.850047588348389,11.132275581359863
10.856429696083069,11.690171241760254
10.364211082458496,9.86273956298828
11.932432651519775,11.076041221618652
13.85202956199646,11.820127487182615
11.753761649131777,9.298748016357422
14.154167771339417,10.472416877746582
10.987941980361938,10.83448314666748
14.624796867370604,10.34282112121582
16.01905632019043,10.242496490478516
12.134964942932127,9.316548347473145
14.24024534225464,13.508599281311035
11.811674356460571,10.455881118774414
12.940168142318726,11.15467929840088
10.276225328445436,13.292520523071287
14.706830501556396,11.048388481140137
10.319605112075806,10.65377140045166
13.556814193725586,11.599708557128906
13.34302258491516,12.077715873718262
12.109519720077516,10.330496788024902
10.153905749320984,11.721643447875977
13.324082493782043,12.903337478637695
15.065812230110168,12.456497192382812
10.748973608016968,13.421231269836426
10.715245604515076,9.651396751403809
14.577628374099731,12.121734619140623
14.70158851146698,10.79432201385498
13.660106420516968,12.554269790649414
11.03468930721283,12.771690368652344
16.159913778305054,14.032167434692385
14.57747483253479,10.443026542663574
13.273561358451843,9.655890464782717
12.883578538894652,9.700550079345703
11.319808721542358,10.104665756225586
11.20880377292633,10.142256736755373
14.274726033210754,11.680005073547363
12.790329694747925,12.899457931518556
15.506696701049805,13.52798843383789
9.87935483455658,11.183038711547852
13.507100105285645,11.98124885559082
10.119208216667175,10.767085075378418
11.903827667236328,12.031895637512209
16.208125352859497,10.968169212341309
11.945705533027647,11.68471336364746
11.449342012405396,10.08835220336914
12.506396770477297,9.988697052001951
12.985967516899109,10.76563549041748
18.926947116851807,15.758960723876951
13.029162168502808,14.137689590454102
13.810220956802368,12.145994186401367
9.411378026008606,10.197202682495115
11.686811566352844,11.026100158691406
12.293705821037292,12.345165252685549
15.872495889663696,11.502358436584473
17.60282254219055,15.03643798828125
15.463950276374815,13.139620780944824
13.680745244026184,8.3699312210083
13.172402024269104,12.970731735229492
10.944534182548525,9.11716365814209
8.391593337059021,10.131243705749512
14.579785227775574,8.784875869750977
10.977596759796144,11.482653617858888
12.382819890975952,8.703519821166992
12.254750370979307,12.15439224243164
13.020351886749268,10.684659004211426
13.147524118423462,11.370397567749023
13.360315203666689,10.157154083251951
14.80226731300354,12.87274169921875
14.61723494529724,12.078453063964844
10.149635434150696,9.353279113769531
14.088279604911804,12.34006690979004
10.603139758110046,9.741988182067873
12.09606647491455,11.1841402053833
14.721284866333008,10.89480209350586
14.602209568023682,13.828682899475098
15.499918699264526,11.22562313079834
13.553700923919678,10.854759216308594
14.086621522903442,10.104836463928224
14.023223519325256,11.610773086547852
15.128432512283323,12.11254596710205
14.399517059326172,10.881343841552734
13.679893016815186,12.247147560119627
15.540433883666992,11.178573608398438
9.134689569473268,11.59943389892578
11.723244667053224,9.747015953063965
15.71820878982544,12.645627975463867
13.925284385681152,10.87642765045166
17.302208423614502,14.242643356323242
8.860792994499207,12.78853988647461
16.142412662506104,12.442546844482422
14.952784299850464,11.01536464691162
13.29119324684143,10.942227363586426
14.358020782470703,11.942572593688965
14.102618217468262,9.511091232299805
16.218050956726074,13.7603178024292
10.922168970108032,11.211000442504885
13.711981654167175,10.464394569396973
20.789366722106934,16.9420223236084
14.298725724220276,14.234347343444824
10.434442520141602,13.73086929321289
11.14920723438263,11.445282936096191
12.654598355293274,9.498717308044434
11.163220167160034,10.159839630126951
13.623090028762816,11.61798858642578
9.693212509155272,11.591660499572754
13.840996265411375,12.3638916015625
17.904937744140625,10.46511173248291
12.102815747261047,10.454812049865724
12.550985336303713,9.035905838012695
11.54895305633545,11.52967643737793
13.318533539772034,11.346407890319824
14.163005590438845,13.638107299804688
13.203004956245422,13.695393562316896
11.757750272750854,10.408354759216309
14.254770278930664,7.660107612609863
15.54892122745514,10.953132629394531
16.239158272743225,14.162095069885254
9.393675684928894,11.013175010681152
10.657310843467712,9.993988990783691
13.563084483146667,10.60741138458252
10.394912600517271,10.783721923828123
9.812726378440855,10.393477439880373
13.093749046325684,10.548975944519045
10.75861668586731,11.57804012298584
11.745694041252136,8.686779975891113
12.380962014198303,9.269306182861328
12.661203861236572,12.890420913696287
13.166839718818665,8.853628158569336
16.965301513671875,13.837976455688477
13.640628814697266,10.957310676574709
16.1943142414093,11.13066577911377
11.060814499855042,10.963382720947266
10.906732678413391,10.32514190673828
19.93974733352661,16.29996109008789
11.49947726726532,9.915283203125
12.623706340789797,10.130544662475586
9.608418703079224,11.393793106079102
14.274333715438845,12.895171165466309
11.188762068748474,10.702363967895508
12.18942093849182,11.593905448913574
14.293964743614197,12.054959297180176
11.978266716003418,11.809503555297852
12.415902614593506,10.681270599365234
15.765751957893372,11.16430950164795
11.77217721939087,9.24532699584961
12.307359099388124,11.660126686096191
11.088637948036194,10.687811851501465
15.14844822883606,9.31813621520996
15.30130660533905,13.18584442138672
12.330427885055542,9.169957160949709
11.558833360671995,10.384577751159668
14.230296969413756,14.162919998168944
9.932850003242493,10.672842025756836
14.428741693496704,12.154379844665527
12.99329149723053,11.152719497680664
11.304273247718813,10.883758544921877
14.512848973274233,12.716665267944336
15.166094183921814,9.667831420898438
14.39517867565155,13.232580184936523
11.554726004600523,10.250590324401855
10.77056610584259,11.259615898132324
13.538244009017944,9.957599639892578
9.0879408121109,10.17848777770996
12.57380747795105,9.895302772521973
10.477930307388306,12.507187843322754
13.373905539512634,12.525500297546388
16.170067071914673,11.50523567199707
12.334612131118774,10.387664794921877
15.318224906921388,12.976027488708496
13.09529423713684,9.198802947998049
13.472166895866394,12.66026496887207
12.724534511566162,10.485692024230955
12.847069144248962,10.934605598449709
16.108853578567505,10.824349403381348
10.446590542793274,9.391791343688965
18.275894045829773,12.00800895690918
11.536681056022644,11.482988357543944
14.90236246585846,11.8485107421875
14.4268901348114,10.394197463989258
16.20340061187744,13.570698738098145
12.286996245384216,9.223836898803713
11.948235511779783,11.179381370544434
11.740688681602478,9.379827499389648
14.500040769577026,11.107318878173828
11.190674185752869,12.541388511657717
14.55644941329956,15.280485153198242
12.411028861999512,10.706308364868164
17.46115231513977,16.02711296081543
14.412954330444336,9.652305603027344
15.206972360610962,8.812774658203125
15.741790771484377,12.346099853515623
8.327018857002258,10.087292671203612
10.051793217658997,10.037996292114258
11.407391905784609,12.832995414733888
13.316896319389343,10.950451850891112
10.938236474990845,11.267165184020996
11.483179807662964,9.503777503967283
8.778221368789673,11.054692268371582
15.1636620759964,11.57315444946289
14.977543592453005,11.549880981445312
12.258509278297424,9.53333854675293
9.769874811172484,9.574767112731934
12.588813304901125,10.761467933654783
18.285202980041504,13.907437324523926
17.358973741531372,14.613926887512209
16.417582631111145,15.640419960021973
13.12216329574585,10.861122131347656
14.613019466400146,9.64653778076172
9.572541356086733,12.233304023742676
14.445862412452698,11.491796493530272
16.689314603805542,10.630374908447266
13.137651085853577,12.390544891357422
14.637691974639893,12.396230697631836
12.637123942375185,12.81654930114746
11.885348320007324,10.78742218017578
12.782305121421814,10.344764709472656
14.629579782485962,12.044591903686523
15.351454496383669,12.806049346923828
20.2479350566864,14.525636672973633
13.456032395362854,8.54638385772705
9.684278964996338,10.112192153930664
16.277292013168335,11.611539840698242
11.713415265083311,11.852456092834473
10.420634508132936,10.52099609375
11.150824308395386,9.417436599731444
9.036852717399595,10.568456649780272
11.10406231880188,11.334203720092772
12.541835069656372,11.699136734008787
14.214425325393677,11.646296501159668
11.22727072238922,12.192155838012695
13.110414624214172,9.662086486816406
12.835882902145386,10.137422561645508
16.425769805908203,15.445087432861328
13.759753465652466,12.31186294555664
11.986733078956604,9.185956954956056
14.391669034957886,11.105463027954102
16.32446575164795,12.923176765441896
8.737927794456482,9.131741523742676
13.838698625564575,9.949544906616213
13.173365116119385,11.411149978637695
12.945436120033264,10.446626663208008
9.081353425979614,8.646120071411133
13.871639490127563,9.956059455871582
14.096426129341124,8.880142211914062
16.2924325466156,10.256148338317873
14.112159252166748,10.133130073547363
14.132306098937988,11.21239185333252
14.450486540794373,12.036033630371094
12.98535430431366,9.758974075317385
14.01935887336731,10.30486297607422
14.169755458831789,10.453237533569336
14.345399498939514,9.297235488891602
9.94163954257965,9.528404235839844
10.416051506996157,10.115118980407717
14.34034538269043,10.455093383789062
13.360901474952698,12.830521583557127
19.08776068687439,17.981210708618164
15.913837552070618,11.909780502319336
10.57051646709442,10.500370025634766
13.35706615447998,10.337091445922852
14.074947953224182,11.714865684509276
12.186100840568542,8.659679412841797
16.14278817176819,11.786927223205566
15.310346364974976,11.183916091918944
14.041990876197817,9.57107162475586
10.34311294555664,10.483136177062988
13.00128436088562,11.286961555480955
13.16589069366455,9.638544082641602
17.667205333709717,13.309457778930664
12.853593707084656,10.49801254272461
12.511306285858154,11.61448574066162
13.476759910583496,12.532301902770996
9.815165638923643,11.447275161743164
14.309129357337952,11.731071472167969
14.051435828208923,9.76308536529541
12.231654167175291,10.290492057800291
16.62978219985962,13.580841064453123
16.381394147872925,14.28501319885254
15.668673753738403,11.264161109924316
14.750004649162292,14.694039344787598
13.60706889629364,9.492351531982422
17.48412251472473,10.594088554382324
13.946604013442991,12.074217796325684
13.36326825618744,9.917118072509766
14.54259169101715,14.922567367553713
11.16608214378357,11.203927993774414
12.424355745315552,11.621410369873049
15.473682641983032,9.9177827835083
16.94838047027588,10.863028526306152
14.942311763763428,13.163427352905272
13.700530767440796,12.312921524047852
14.679639101028442,10.723588943481444
15.438106298446655,11.443140029907228
14.77851700782776,10.480051040649414
12.96453082561493,12.725397109985352
13.310552835464478,10.394783020019531
16.479063868522644,13.177733421325684
13.357803225517271,10.772939682006836
15.792906522750854,10.852717399597168
14.225192070007324,10.788679122924805
11.461912274360657,9.364404678344728
9.99191129207611,9.19529914855957
13.5578031539917,11.69879150390625
14.955935835838318,11.901294708251951
12.40078866481781,9.544590950012209
12.678960919380188,9.177881240844728
16.487955570220947,11.964439392089844
11.157791376113892,9.625375747680664
11.842926144599916,11.074270248413086
15.191153764724731,11.541510581970217
11.536637902259828,8.942229270935059
14.510577201843262,12.15730094909668
13.37980568408966,10.839266777038574
16.32138204574585,12.19322681427002
11.89568817615509,10.576309204101562
12.6109356880188,10.853745460510254
13.749012112617493,10.595956802368164
14.283858060836792,11.531213760375977
12.677667379379272,10.948240280151367
14.863420963287354,11.60862159729004
12.053747415542604,10.758048057556152
15.41173231601715,13.73747730255127
10.5372496843338,11.391578674316406
10.834542751312256,10.574041366577148
17.29304337501526,13.420900344848633
14.283728957176208,11.704496383666992
13.719813346862791,11.516447067260742
13.336084127426147,11.30229377746582
15.146979570388794,11.8568115234375
10.148277282714844,10.496881484985352
11.667189836502075,11.850693702697754
14.685405731201172,11.970833778381348
15.995336294174194,12.857032775878906
13.115846872329712,10.587013244628906
15.41997003555298,13.455503463745115
13.552994132041931,12.42238998413086
12.704694151878355,10.738544464111328
13.183410406112673,10.720184326171877
9.672467947006226,8.174931526184082
14.07448947429657,9.993586540222168
11.592229127883911,9.486960411071776
14.923561811447144,10.302363395690918
14.974115014076231,11.982903480529783
12.819000720977783,7.940850734710693
13.078428864479063,9.051572799682615
9.986024737358091,9.469847679138184
7.8452759981155396,9.626715660095217
12.95274543762207,11.704209327697754
11.336700558662416,8.98942756652832
12.341272234916689,11.285988807678224
14.784856081008911,13.674460411071776
14.066676378250122,14.514165878295898
15.749587655067444,10.07241153717041
15.97897219657898,10.841919898986816
13.839786052703856,11.675192832946776
14.934644341468813,13.073248863220217
14.16293203830719,14.71258544921875
12.93528163433075,11.55006980895996
13.77272081375122,14.471559524536133
15.340918779373167,11.17760944366455
13.56754505634308,9.79391860961914
14.674991130828856,9.541788101196287
15.497355103492737,12.558793067932127
12.102379322052002,8.9999418258667
14.081977367401125,10.53111457824707
14.145479202270508,10.978194236755373
12.239949822425842,10.62157154083252
16.675860047340393,12.423283576965332
13.753199338912964,11.296161651611328
12.71918761730194,12.374289512634276
14.332958221435549,14.198356628417969
11.708256363868712,10.308857917785645
11.79105520248413,10.635276794433594
14.729994297027588,13.096426010131836
9.703854203224182,10.096834182739258
15.314311742782593,12.004173278808594
14.483648538589478,10.87986183166504
12.075263142585754,10.61788558959961
10.398837089538574,12.86052131652832
15.20543336868286,11.387621879577637
14.966205954551697,10.514028549194336
12.357571363449097,12.80993366241455
10.680644392967224,8.792411804199219
14.58823037147522,10.851080894470217
19.51531314849853,14.926902770996094
10.675488710403442,11.349946975708008
13.349045515060425,10.41782283782959
15.180694818496704,10.352011680603027
14.035712003707886,11.160649299621582
15.550093650817873,12.399660110473633
16.00519287586212,9.449664115905762
16.506053686141968,13.274785041809082
14.056769609451294,10.824590682983398
12.678537607192991,13.33855438232422
16.18537425994873,8.532729148864746
13.329451441764832,12.609149932861328
13.479958176612854,12.802978515625
12.893894076347353,10.250971794128418
13.51966381072998,11.229230880737305
12.488739609718325,8.718036651611328
12.15548539161682,8.637800216674805
11.764875054359436,8.622127532958984
13.106221556663511,10.541634559631348
14.357272863388062,10.715262413024902
10.010576605796814,8.641894340515137
11.021738409996033,10.78566074371338
13.653803706169128,10.187437057495115
14.47841227054596,10.814498901367188
14.282411098480225,11.8690824508667
12.780116438865662,8.686532020568848
12.42344856262207,12.50897979736328
13.853564143180847,12.71953296661377
10.224582433700562,9.056214332580566
15.02707540988922,10.611828804016112
10.057895064353945,10.769631385803224
14.038013935089111,10.285603523254396
13.47390341758728,9.581202507019045
10.137096285820007,10.975150108337402
13.31171488761902,12.319744110107422
13.394256353378296,10.144447326660156
13.022059440612791,10.118824005126951
14.854621648788452,12.825346946716309
11.503915309906006,10.042224884033203
13.064861416816711,11.371621131896973
14.257720232009888,10.934767723083496
11.948580026626589,10.240497589111328
11.905826687812803,8.756376266479492
15.47128164768219,10.83354377746582
14.092559814453123,10.869457244873049
14.375949382781982,9.448230743408203
14.21791660785675,10.30886936187744
15.141109228134155,12.220460891723633
17.269516706466675,15.533430099487305
16.203389167785645,11.745911598205566
11.882818937301636,10.592991828918455
11.20930528640747,12.72291660308838
14.55489945411682,14.504297256469728
11.460445761680605,10.892574310302734
13.607908129692078,14.359574317932127
15.898662567138672,11.745059967041016
11.72287666797638,10.606861114501951
15.492359042167664,13.034683227539062
13.734312891960144,11.811389923095703
15.891545534133911,11.509166717529297
13.038077116012571,12.7977876663208
18.13770818710327,13.666666030883787
13.119934558868408,12.231459617614746
10.112604916095734,10.79952907562256
14.675687313079834,11.682365417480469
13.655909895896912,9.629324913024902
15.041316509246826,11.865966796875
17.796716928482056,13.518392562866213
12.619471907615662,10.952372550964355
12.861485838890076,11.094585418701172
12.043188333511353,9.859623908996582
18.90140700340271,16.01185417175293
11.468143939971924,13.85222053527832
12.450981616973875,8.979351043701172
14.962372541427612,10.957070350646973
13.581383109092712,8.789026260375977
13.101305603981018,9.439691543579102
18.1770567893982,16.458938598632812
14.037806272506714,12.373785018920898
17.06825590133667,13.9710054397583
14.473296165466309,11.638065338134766
13.82082736492157,10.024113655090332
14.957165241241457,10.44155979156494
16.02848196029663,12.914796829223633
13.08902108669281,9.883637428283691
13.564021348953249,13.53475284576416
14.892372488975523,11.654448509216309
13.550413012504578,11.301471710205078
15.829802989959717,10.86492919921875
14.344408988952637,13.039754867553713
13.934965372085571,11.775501251220703
16.21285891532898,10.075220108032228
16.45834517478943,11.798516273498535
13.223423480987549,10.286199569702148
16.757616758346558,11.267606735229492
12.017916917800903,12.758222579956056
17.491387367248535,14.055806159973145
12.318633794784546,11.293654441833496
13.895586490631104,12.896860122680664
12.943540811538696,10.81877899169922
10.107489228248596,10.880809783935549
17.563188433647156,11.988229751586914
17.24913263320923,17.357202529907227
12.994893670082092,9.836398124694824
13.636347651481628,8.195244789123535
13.735793232917786,12.116761207580566
15.192655801773071,11.39700698852539
18.41744875907898,11.72616195678711
17.12357473373413,10.009723663330078
14.051177740097046,11.33923053741455
12.47022569179535,10.86357879638672
11.59068489074707,8.399128913879395
13.857107877731323,11.500494003295898
16.423548340797424,13.03884220123291
15.335145950317385,11.679290771484377
15.533581972122192,9.871249198913574
13.192297339439392,10.456013679504396
12.499711751937866,10.093826293945312
13.133136630058289,12.852904319763184
12.92792284488678,11.26889991760254
12.6908837556839,11.196364402770996
13.345447421073914,10.18097686767578
11.029746890068054,10.483514785766602
12.978201627731323,11.517553329467772
12.754965901374815,10.927268981933594
11.738433361053469,10.264047622680664
8.922224462032318,12.042859077453612
11.853795886039734,11.97237777709961
14.05082643032074,13.855287551879885
13.328342080116272,10.80868911743164
15.0927312374115,10.541357040405272
13.13019061088562,12.805237770080566
12.977404832839966,9.170204162597656
12.002270936965942,11.621557235717772
16.871551513671875,13.424863815307615
18.65397882461548,15.114374160766602
14.440401315689089,13.483015060424805
11.13859760761261,13.664703369140623
11.437677383422852,11.260635375976562
14.086690068244934,12.039429664611816
13.80257260799408,10.831048965454102
14.88186812400818,13.071529388427734
11.842196226119995,9.40748119354248
16.57876467704773,12.45997714996338
11.633049488067629,11.577157020568848
11.920566082000732,13.24658489227295
11.333779215812685,11.619611740112305
9.2784606218338,11.269267082214355
16.000451803207397,11.039917945861816
12.328030169010162,10.28854751586914
12.360286474227903,10.810602188110352
11.454340100288391,8.832191467285156
14.944324374198914,10.21712589263916
15.650511503219604,9.353256225585938
13.55222511291504,11.183112144470217
14.10200846195221,11.56152629852295
16.510075092315674,11.118191719055176
15.172621250152588,10.23599624633789
15.4990211725235,10.60895824432373
16.64681386947632,13.46231174468994
16.94828701019287,11.930925369262695
11.282933712005615,12.207931518554688
16.71367120742798,14.679839134216309
12.65880811214447,8.918684005737305
13.475017547607422,10.973690032958984
13.277182340621948,15.589469909667969
21.53015518188477,15.397164344787598
16.862264394760132,12.75920295715332
14.01033854484558,9.228495597839355
12.333542823791504,11.6998929977417
15.512773871421814,14.869634628295898
12.201759815216064,10.228398323059082
15.843471050262451,10.026690483093262
15.289256811141968,11.910505294799805
8.943289756774902,10.792022705078123
13.44432258605957,11.778459548950195
15.29856252670288,8.43111515045166
13.034295320510864,11.71883487701416
14.631971836090088,11.222318649291992
15.42471981048584,11.890992164611816
11.094222664833069,14.503335952758787
19.212605476379395,15.012161254882812
17.28256607055664,14.439719200134276
13.97647476196289,12.116860389709473
13.105815887451172,9.835835456848145
15.90489912033081,14.063061714172363
11.721697330474854,10.03913688659668
12.926200270652773,11.19480323791504
14.044583916664124,11.608160018920898
12.062162280082704,13.382461547851562
14.359200358390808,11.360095977783203
14.485971450805664,12.147663116455078
9.793530821800232,12.121871948242188
15.729398012161257,12.655927658081056
12.54060709476471,10.657920837402344
14.443864107131958,12.33830738067627
14.440876245498655,11.38675308227539
14.346286535263062,13.19494342803955
14.828366994857788,11.178993225097656
12.882938981056212,11.243720054626465
12.223392605781555,9.342422485351562
14.205624222755432,13.857760429382324
14.822189331054688,13.179983139038086
17.515586853027344,13.881091117858888
16.53035533428192,10.43715476989746
13.353557229042051,11.664063453674316
11.313101172447205,11.788893699645996
13.675887823104858,9.90768051147461
13.259787678718569,11.149017333984377
14.528750896453856,10.927911758422852
12.516543865203856,9.57428741455078
15.66338300704956,11.802963256835938
14.214247465133669,12.830810546875
7.90104353427887,12.566383361816406
13.570430994033812,13.102167129516602
17.357117652893066,13.24178409576416
14.580926895141602,13.071094512939451
13.358011484146118,12.374542236328123
12.22581386566162,12.209168434143066
16.387599229812622,11.146991729736328
14.030346632003784,11.815834999084473
14.469971179962158,9.724796295166016
11.383705973625185,10.999807357788086
12.895655870437622,9.916666030883787
10.887966871261597,11.195066452026367
13.321083307266235,9.54000186920166
14.183311820030212,11.69772720336914
12.935760378837584,9.80164623260498
13.955968141555786,11.695721626281738
11.94472336769104,9.530463218688965
16.42169201374054,13.64435577392578
11.422746300697328,10.353997230529783
15.400811672210692,9.241437911987305
16.736117124557495,12.22752571105957
12.244732856750488,9.421693801879885
14.080815434455872,11.164102554321287
14.070400834083555,9.923420906066896
12.94401752948761,12.276846885681152
14.027170538902284,11.212668418884276
10.262813806533812,10.748188018798828
12.914157748222353,11.937127113342283
14.203974723815918,12.076887130737305
12.666136026382446,11.080432891845703
15.934897303581238,10.917637825012209
16.706385612487793,12.770635604858398
14.266638278961182,10.274442672729492
11.802751541137695,11.20758819580078
16.185696005821228,12.965912818908691
11.316049695014954,10.199657440185549
14.018549799919128,10.355070114135742
13.263463854789734,11.18976593017578
10.831106424331663,9.841421127319336
9.33658003807068,9.56937026977539
11.687687158584597,12.106560707092283
15.931803703308104,11.798004150390623
13.31198251247406,12.728910446166992
14.860496997833252,11.140396118164062
11.50097382068634,11.456299781799316
16.97771191596985,10.535717010498049
14.148856520652773,12.128907203674316
16.471429109573364,11.158226013183594
13.847317218780518,11.618002891540527
10.645794749259949,8.397278785705566
14.933841466903688,11.900568962097168
9.434117436408997,11.543705940246582
11.301195979118347,10.386056900024414
14.47264313697815,13.321691513061523
